,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
30782,6/11/2008,17:38:00,0.258,0.058,240.600,1.200,0.000,0.000,0.0
30783,18/1/2009,09:25:00,1.874,0.400,239.960,8.000,0.000,3.000,0.0
30784,11/3/2007,18:20:00,1.838,0.054,241.500,7.600,0.000,2.000,18.0
30785,17/8/2010,19:39:00,0.294,0.096,240.010,1.400,0.000,1.000,1.0
30786,10/1/2009,16:54:00,4.344,0.328,242.070,18.000,40.000,0.000,18.0
30787,18/1/2007,00:42:00,1.376,0.112,238.460,5.800,0.000,0.000,18.0
30788,2/12/2009,12:08:00,1.548,0.112,245.180,6.200,0.000,1.000,19.0
30789,8/5/2008,17:49:00,0.460,0.218,241.800,2.000,0.000,2.000,0.0
30790,2/9/2010,22:22:00,0.750,0.076,242.910,3.000,0.000,1.000,1.0
30791,31/3/2007,05:22:00,2.350,0.000,239.100,9.800,0.000,0.000,0.0
30792,13/8/2007,05:10:00,0.212,0.146,235.010,1.000,0.000,0.000,0.0
30793,24/11/2007,20:08:00,0.314,0.100,240.560,1.400,0.000,0.000,0.0
30794,22/9/2010,02:05:00,0.220,0.066,239.960,1.000,0.000,2.000,0.0
30795,27/6/2007,19:41:00,2.456,0.384,238.210,10.400,0.000,19.000,17.0
30796,15/8/2007,08:01:00,0.216,0.136,239.510,1.000,0.000,0.000,0.0
30797,22/8/2008,12:51:00,0.164,0.138,240.000,0.800,0.000,2.000,1.0
30798,8/8/2008,13:17:00,0.080,0.000,240.480,0.200,0.000,0.000,0.0
30799,2/7/2010,01:31:00,0.962,0.336,240.190,4.400,0.000,2.000,11.0
30800,13/9/2008,19:58:00,2.258,0.244,236.960,10.200,0.000,27.000,0.0
30801,27/2/2010,22:12:00,0.420,0.000,239.500,1.800,0.000,0.000,1.0
30802,4/6/2010,08:21:00,1.582,0.000,237.550,6.600,1.000,0.000,18.0
30803,23/9/2008,10:37:00,0.354,0.116,239.080,1.600,0.000,2.000,1.0
30804,29/10/2010,13:33:00,0.77,0.146,247.56,3.2,0.0,0.0,1.0
30805,9/9/2010,20:13:00,4.858,0.246,238.220,20.400,48.000,5.000,18.0
30806,19/11/2009,15:15:00,0.530,0.214,246.450,2.400,0.000,1.000,1.0
30807,18/11/2008,19:12:00,2.578,0.200,234.530,11.000,0.000,0.000,16.0
30808,23/2/2007,21:58:00,0.308,0.070,237.700,1.400,0.000,0.000,0.0
30809,14/4/2008,17:16:00,0.606,0.124,242.850,2.400,0.000,2.000,1.0
30810,27/6/2008,23:27:00,1.920,0.346,240.030,8.000,0.000,1.000,1.0
30811,26/4/2008,23:46:00,0.552,0.000,243.980,2.200,0.000,0.000,1.0
30812,11/2/2010,13:33:00,0.484,0.000,246.270,2.000,0.000,0.000,1.0
30813,16/9/2010,22:51:00,1.100,0.000,242.080,4.600,0.000,0.000,0.0
30814,17/1/2010,13:23:00,1.612,0.200,238.920,6.800,1.000,0.000,18.0
30815,5/7/2009,23:11:00,0.292,0.152,243.050,1.400,0.000,0.000,1.0
30816,24/1/2010,22:40:00,1.016,0.102,241.550,4.200,0.000,0.000,1.0
30817,22/12/2006,10:45:00,1.328,0.086,239.980,5.400,0.000,1.000,18.0
30818,24/10/2008,05:05:00,0.346,0.086,239.870,1.400,0.000,0.000,1.0
30819,14/2/2008,14:40:00,0.244,0.000,243.320,1.000,0.000,0.000,0.0
30820,4/4/2008,19:17:00,2.588,0.166,236.540,10.800,38.000,0.000,0.0
30821,24/11/2008,13:35:00,2.236,0.046,237.320,9.400,0.000,0.000,18.0
30822,20/9/2007,05:35:00,0.112,0.000,241.410,0.600,0.000,0.000,0.0
30823,7/2/2009,17:20:00,2.328,0.386,240.400,9.800,0.000,1.000,18.0
30824,16/6/2010,14:04:00,1.280,0.000,240.250,5.200,0.000,1.000,18.0
30825,29/4/2008,22:37:00,3.046,0.000,240.120,12.600,0.000,0.000,19.0
30826,5/8/2008,22:15:00,0.080,0.000,239.800,0.200,0.000,0.000,1.0
30827,21/6/2010,23:59:00,0.554,0.234,243.060,2.400,0.000,0.000,1.0
30828,6/5/2010,13:33:00,1.484,0.190,235.400,6.200,0.000,1.000,18.0
30829,16/7/2008,05:12:00,0.152,0.000,239.590,0.600,0.000,0.000,0.0
30830,26/2/2010,13:21:00,3.546,0.000,240.740,14.600,0.000,37.000,19.0
30831,15/9/2008,05:36:00,0.524,0.206,240.910,2.400,0.000,2.000,1.0
30832,24/9/2010,04:49:00,0.238,0.078,239.760,1.000,0.000,0.000,0.0
30833,2/8/2009,15:45:00,0.308,0.244,242.910,1.600,0.000,0.000,1.0
30834,11/1/2009,03:58:00,0.364,0.124,253.400,1.600,0.000,0.000,0.0
30835,23/4/2008,01:32:00,0.356,0.134,242.410,1.600,0.000,0.000,1.0
30836,20/2/2007,19:20:00,1.820,0.404,235.640,7.800,0.000,1.000,0.0
30837,24/7/2009,19:39:00,0.274,0.240,243.970,1.400,0.000,1.000,0.0
30838,4/10/2010,11:38:00,0.432,0.094,240.990,1.800,0.000,0.000,0.0
30839,8/5/2007,11:16:00,1.260,0.000,235.900,5.200,0.000,0.000,17.0
30840,20/8/2009,18:54:00,1.400,0.242,241.870,5.800,0.000,1.000,18.0
30841,23/12/2008,17:13:00,0.342,0.000,240.820,1.400,0.000,0.000,0.0
30842,6/11/2009,06:52:00,1.782,0.230,241.280,7.400,0.000,0.000,18.0
30843,10/11/2008,15:00:00,1.330,0.078,240.860,7.000,14.000,0.000,0.0
30844,27/2/2007,21:43:00,0.384,0.246,241.460,1.800,0.000,1.000,0.0
30845,28/7/2009,23:10:00,3.274,0.150,242.910,14.200,0.000,25.000,18.0
30846,18/6/2007,08:14:00,1.318,0.220,237.800,5.600,0.000,0.000,18.0
30847,26/5/2010,05:43:00,0.270,0.126,241.680,1.200,0.000,0.000,0.0
30848,28/1/2009,13:01:00,1.954,0.110,242.330,8.000,0.000,0.000,18.0
30849,2/7/2007,13:30:00,0.362,0.316,240.520,2.000,0.000,1.000,0.0
30850,4/4/2007,21:52:00,2.884,0.086,239.870,12.000,1.000,1.000,18.0
30851,1/8/2010,13:52:00,0.182,0.000,238.210,1.000,0.000,0.000,1.0
30852,12/8/2008,17:26:00,0.226,0.242,240.380,1.200,0.000,1.000,1.0
30853,8/11/2008,01:51:00,0.332,0.000,239.720,1.400,0.000,0.000,0.0
30854,5/2/2008,06:25:00,0.226,0.000,243.740,1.000,0.000,0.000,0.0
30855,2/5/2009,21:56:00,1.948,0.170,240.840,8.000,0.000,2.000,1.0
30856,28/10/2008,09:10:00,0.298,0.076,240.150,1.200,0.000,0.000,0.0
30857,25/7/2010,17:47:00,0.246,0.104,242.180,1.000,0.000,2.000,0.0
30858,24/2/2008,13:17:00,0.308,0.108,240.760,1.400,0.000,0.000,0.0
30859,6/3/2008,07:03:00,3.504,0.116,236.780,14.800,0.000,0.000,17.0
30860,25/9/2007,10:33:00,1.724,0.052,235.500,7.200,0.000,0.000,17.0
30861,11/8/2008,20:46:00,0.336,0.386,242.750,2.000,0.000,2.000,1.0
30862,8/8/2010,20:55:00,0.156,0.000,238.950,0.600,0.000,0.000,0.0
30863,24/10/2010,07:53:00,0.402,0.120,243.900,1.800,0.000,2.000,1.0
30864,7/8/2009,21:25:00,0.306,0.258,241.420,1.600,0.000,1.000,1.0
30865,13/9/2007,17:07:00,0.590,0.000,239.520,2.400,0.000,0.000,0.0
30866,19/2/2009,20:51:00,0.304,0.064,241.510,1.200,0.000,0.000,0.0
30867,31/1/2008,10:17:00,1.568,0.060,240.680,6.400,0.000,0.000,18.0
30868,28/1/2008,13:39:00,1.464,0.066,240.770,6.000,0.000,2.000,18.0
30869,29/4/2010,00:31:00,1.924,0.412,241.310,8.000,0.000,1.000,19.0
30870,5/9/2009,13:17:00,1.738,0.504,238.950,7.400,0.000,1.000,18.0
30871,13/7/2008,00:46:00,0.356,0.242,242.610,1.800,0.000,2.000,1.0
30872,7/7/2009,01:56:00,0.154,0.000,240.470,0.800,0.000,0.000,1.0
30873,17/4/2010,15:03:00,2.988,0.048,240.890,12.400,0.000,0.000,18.0
30874,1/7/2009,07:54:00,1.792,0.068,238.760,7.400,0.000,0.000,18.0
30875,17/2/2008,15:42:00,1.482,0.072,241.760,6.000,0.000,1.000,18.0
30876,26/7/2007,06:15:00,0.124,0.000,235.970,0.600,0.000,0.000,0.0
30877,4/9/2007,10:00:00,1.394,0.108,239.350,5.800,0.000,0.000,17.0
30878,22/8/2008,17:34:00,0.176,0.156,242.470,0.800,0.000,0.000,1.0
30879,27/10/2010,12:19:00,0.552,0.346,246.960,2.600,0.000,1.000,1.0
30880,28/6/2007,05:33:00,0.226,0.120,240.780,1.000,0.000,1.000,0.0
30881,21/1/2008,09:14:00,1.654,0.194,238.760,7.000,0.000,0.000,18.0
30882,17/11/2008,07:05:00,2.112,0.000,239.990,8.800,0.000,0.000,18.0
30883,15/9/2008,07:31:00,1.860,0.000,237.340,7.800,0.000,0.000,18.0
30884,6/5/2009,21:38:00,3.024,0.054,236.720,12.800,1.000,0.000,18.0
30885,5/9/2010,21:00:00,1.192,0.000,240.810,5.000,0.000,1.000,0.0
30886,14/11/2009,10:56:00,1.826,0.410,238.780,7.800,0.000,0.000,18.0
30887,4/5/2009,06:24:00,1.850,0.000,242.680,7.600,0.000,0.000,0.0
30888,10/11/2007,17:58:00,5.666,0.186,234.080,24.200,38.000,0.000,17.0
30889,27/12/2008,03:25:00,2.528,0.090,245.510,10.200,0.000,0.000,19.0
30890,5/2/2010,04:09:00,0.340,0.074,245.330,1.400,0.000,1.000,0.0
30891,30/12/2008,01:00:00,0.220,0.000,250.220,0.800,0.000,0.000,0.0
30892,26/1/2009,11:34:00,0.430,0.080,243.100,2.000,0.000,0.000,0.0
30893,2/1/2010,22:59:00,1.016,0.228,245.250,4.400,0.000,0.000,5.0
30894,24/7/2010,14:16:00,0.348,0.230,238.820,1.600,0.000,1.000,1.0
30895,30/3/2009,20:14:00,1.742,0.100,237.320,7.400,2.000,0.000,0.0
30896,13/9/2008,12:30:00,0.404,0.000,241.320,1.600,0.000,2.000,0.0
30897,14/5/2010,12:05:00,1.730,0.000,241.450,7.600,0.000,0.000,19.0
30898,30/11/2007,21:27:00,0.882,0.124,244.410,3.600,0.000,0.000,0.0
30899,12/3/2010,18:55:00,2.404,0.000,237.330,10.000,0.000,0.000,18.0
30900,18/2/2008,21:15:00,2.894,0.056,237.200,12.200,0.000,0.000,18.0
30901,30/8/2009,03:06:00,0.196,0.000,241.850,0.800,0.000,0.000,0.0
30902,28/4/2010,03:38:00,0.422,0.202,243.040,1.800,0.000,0.000,1.0
30903,29/10/2010,17:17:00,0.568,0.218,247.5,2.4,0.0,2.0,0.0
30904,1/8/2010,20:55:00,0.338,0.236,239.360,1.600,0.000,1.000,1.0
30905,19/3/2010,20:41:00,1.726,0.064,239.930,7.200,0.000,0.000,0.0
30906,30/11/2009,01:23:00,1.446,0.096,241.990,6.000,0.000,1.000,18.0
30907,2/5/2010,06:53:00,0.354,0.094,241.680,1.400,0.000,0.000,1.0
30908,23/4/2007,05:36:00,0.288,0.000,242.130,1.600,0.000,0.000,0.0
30909,14/7/2007,21:51:00,1.568,0.074,242.520,6.600,0.000,0.000,6.0
30910,31/8/2008,01:10:00,0.172,0.144,242.260,0.800,0.000,2.000,1.0
30911,25/2/2009,23:42:00,0.398,0.228,245.610,1.800,0.000,0.000,0.0
30912,16/7/2007,02:45:00,0.322,0.230,240.770,1.600,0.000,1.000,0.0
30913,25/9/2007,21:22:00,4.004,0.190,234.700,17.000,37.000,0.000,17.0
30914,28/8/2007,12:09:00,0.504,0.138,238.170,2.200,0.000,1.000,0.0
30915,15/10/2008,12:23:00,0.610,0.162,241.780,2.600,0.000,3.000,1.0
30916,16/2/2008,09:27:00,1.502,0.110,238.250,6.200,0.000,2.000,17.0
30917,30/5/2007,00:59:00,0.430,0.222,235.350,2.200,0.000,0.000,0.0
30918,4/12/2009,03:08:00,0.420,0.138,246.780,1.800,0.000,0.000,0.0
30919,31/7/2007,11:35:00,0.100,0.000,232.960,0.400,0.000,0.000,0.0
30920,20/1/2010,21:53:00,4.976,0.198,234.960,21.200,37.000,0.000,18.0
30921,19/1/2009,07:12:00,1.824,0.000,241.450,7.600,0.000,0.000,18.0
30922,16/2/2009,06:22:00,1.590,0.174,243.060,6.400,0.000,0.000,18.0
30923,8/4/2010,18:43:00,1.100,0.076,242.050,4.400,0.000,0.000,1.0
30924,10/2/2007,01:46:00,0.260,0.000,242.080,1.200,0.000,0.000,0.0
30925,23/8/2009,20:57:00,1.890,0.240,238.320,8.000,1.000,1.000,18.0
30926,20/10/2008,06:28:00,0.480,0.218,242.210,2.200,0.000,1.000,1.0
30927,30/4/2009,14:19:00,1.490,0.146,239.490,6.200,0.000,1.000,18.0
30928,11/5/2010,14:05:00,0.356,0.064,244.310,1.400,0.000,0.000,1.0
30929,22/4/2009,06:57:00,0.568,0.226,239.600,2.600,0.000,0.000,1.0
30930,12/12/2009,18:28:00,0.922,0.132,244.020,3.800,2.000,0.000,0.0
30931,22/4/2007,22:42:00,0.992,0.000,241.420,4.200,0.000,0.000,0.0
30932,6/1/2010,22:02:00,1.462,0.130,242.100,6.200,0.000,0.000,1.0
30933,6/8/2010,12:22:00,0.264,0.120,240.640,1.200,0.000,0.000,1.0
30934,17/7/2008,10:42:00,0.164,0.000,239.700,0.800,0.000,0.000,1.0
30935,14/6/2007,04:37:00,0.174,0.086,242.080,0.800,0.000,0.000,0.0
30936,25/8/2008,11:22:00,0.254,0.282,243.010,1.400,0.000,1.000,1.0
30937,1/6/2009,16:11:00,1.506,0.204,241.610,6.200,0.000,0.000,18.0
30938,22/11/2010,18:52:00,2.888,0.198,233.86,13.0,13.0,0.0,0.0
30939,18/10/2008,02:33:00,0.352,0.094,241.760,1.400,0.000,0.000,1.0
30940,7/1/2007,12:36:00,0.414,0.130,238.790,1.800,0.000,0.000,0.0
30941,26/3/2009,07:04:00,1.990,0.166,240.940,8.200,0.000,1.000,18.0
30942,13/6/2007,08:45:00,1.256,0.000,242.190,5.200,0.000,0.000,18.0
30943,17/6/2010,21:55:00,0.880,0.190,241.270,3.600,0.000,2.000,1.0
30944,13/5/2007,03:28:00,0.150,0.000,239.080,0.600,0.000,0.000,0.0
30945,15/12/2007,18:15:00,3.420,0.074,236.410,14.400,0.000,0.000,17.0
30946,7/9/2010,09:05:00,1.414,0.126,241.900,5.800,0.000,0.000,18.0
30947,24/1/2007,09:58:00,2.526,0.162,238.500,10.600,1.000,19.000,17.0
30948,29/10/2009,07:46:00,0.336,0.116,243.140,1.400,0.000,0.000,0.0
30949,16/2/2009,00:22:00,0.310,0.056,243.890,1.200,0.000,0.000,0.0
30950,18/6/2010,21:28:00,0.914,0.072,243.840,3.800,0.000,0.000,0.0
30951,12/2/2008,20:13:00,1.060,0.134,242.570,4.400,0.000,0.000,0.0
30952,3/1/2009,10:48:00,1.928,0.226,238.590,8.000,1.000,0.000,17.0
30953,20/2/2010,09:59:00,1.354,0.066,237.260,5.600,1.000,0.000,18.0
30954,27/6/2009,09:54:00,1.404,0.128,244.330,5.600,0.000,0.000,19.0
30955,10/2/2007,12:54:00,1.658,0.276,240.080,7.000,0.000,2.000,17.0
30956,1/5/2007,11:22:00,1.886,0.066,231.730,8.000,0.000,2.000,16.0
30957,25/7/2010,08:15:00,0.246,0.098,240.220,1.000,0.000,2.000,1.0
30958,17/6/2007,12:34:00,0.672,0.232,240.530,3.000,0.000,0.000,0.0
30959,9/9/2007,21:46:00,2.408,0.226,236.150,10.200,0.000,0.000,17.0
30960,31/1/2007,01:09:00,0.312,0.104,240.000,1.400,0.000,0.000,0.0
30961,4/7/2010,18:18:00,0.250,0.116,243.380,1.200,0.000,1.000,0.0
30962,8/4/2008,03:59:00,1.366,0.000,244.130,5.600,0.000,0.000,19.0
30963,8/8/2010,10:36:00,0.968,0.344,241.670,4.200,0.000,0.000,12.0
30964,29/1/2008,06:00:00,1.572,0.000,244.150,6.400,0.000,0.000,18.0
30965,16/7/2008,08:38:00,1.394,0.212,238.030,5.800,0.000,0.000,18.0
30966,2/7/2010,10:08:00,0.394,0.234,238.880,1.800,0.000,2.000,0.0
30967,29/12/2006,02:04:00,1.276,0.176,248.530,6.800,0.000,2.000,0.0
30968,22/9/2007,01:12:00,0.296,0.194,239.960,1.400,0.000,0.000,0.0
30969,18/2/2008,01:34:00,0.240,0.000,242.750,1.000,0.000,0.000,0.0
30970,2/6/2007,18:31:00,1.622,0.250,233.410,7.000,0.000,0.000,16.0
30971,20/6/2007,06:52:00,0.416,0.220,239.780,2.000,0.000,0.000,0.0
30972,16/8/2010,22:12:00,2.192,0.190,238.590,9.200,0.000,1.000,1.0
30973,30/8/2007,12:57:00,1.320,0.000,240.530,5.400,0.000,0.000,17.0
30974,17/6/2010,13:54:00,1.438,0.000,236.700,6.000,0.000,1.000,18.0
30975,17/2/2010,05:15:00,0.342,0.062,245.810,1.400,0.000,0.000,1.0
30976,23/7/2008,15:36:00,0.242,0.112,237.950,1.000,0.000,0.000,1.0
30977,21/3/2010,23:18:00,0.408,0.206,243.620,1.800,0.000,2.000,0.0
30978,10/3/2010,16:31:00,1.584,0.184,244.910,6.400,0.000,2.000,19.0
30979,12/11/2007,03:05:00,0.398,0.176,240.090,1.800,0.000,0.000,0.0
30980,24/8/2007,03:22:00,0.278,0.266,243.790,1.600,0.000,1.000,0.0
30981,4/2/2007,16:03:00,2.420,0.500,241.380,10.600,0.000,0.000,18.0
30982,1/8/2008,11:10:00,0.288,0.218,240.170,1.400,0.000,1.000,1.0
30983,18/4/2007,13:48:00,0.138,0.000,240.290,0.600,0.000,0.000,0.0
30984,4/2/2007,08:49:00,2.774,0.102,241.760,11.400,0.000,0.000,0.0
30985,18/11/2008,01:45:00,0.378,0.084,243.550,1.600,0.000,0.000,0.0
30986,17/12/2009,06:53:00,2.138,0.280,241.910,8.800,0.000,0.000,19.0
30987,24/7/2007,04:44:00,0.218,0.082,235.080,1.000,0.000,0.000,0.0
30988,12/5/2009,23:06:00,3.498,0.000,238.630,14.600,0.000,36.000,1.0
30989,8/4/2009,06:24:00,0.316,0.000,244.100,1.400,0.000,0.000,0.0
30990,27/3/2009,02:54:00,0.296,0.000,244.610,1.400,0.000,0.000,0.0
30991,20/8/2007,14:43:00,0.186,0.000,242.850,0.800,0.000,1.000,0.0
30992,2/11/2009,19:47:00,1.668,0.060,240.060,6.800,0.000,0.000,18.0
30993,12/10/2009,09:18:00,1.454,0.204,237.750,6.000,1.000,0.000,18.0
30994,24/3/2010,05:50:00,0.294,0.000,242.970,1.400,0.000,0.000,1.0
30995,12/10/2009,14:49:00,0.390,0.156,240.380,1.800,0.000,0.000,1.0
30996,12/7/2009,04:54:00,0.130,0.000,241.140,0.600,0.000,0.000,1.0
30997,27/3/2010,17:09:00,2.104,0.110,237.120,8.800,0.000,2.000,18.0
30998,13/9/2007,11:25:00,0.206,0.092,237.050,1.000,0.000,0.000,0.0
30999,31/5/2009,18:39:00,0.238,0.140,242.220,1.000,0.000,0.000,0.0
31000,11/12/2008,13:47:00,0.296,0.064,244.040,1.200,0.000,0.000,0.0
31001,29/9/2010,02:21:00,0.244,0.070,243.650,1.000,0.000,0.000,1.0
31002,9/1/2010,18:43:00,2.906,0.424,238.430,12.400,0.000,2.000,18.0
31003,19/2/2009,07:59:00,0.388,0.054,241.820,1.600,0.000,1.000,0.0
31004,8/10/2010,04:08:00,0.274,0.000,242.000,1.200,0.000,0.000,0.0
31005,22/7/2010,23:48:00,0.534,0.334,243.800,2.600,0.000,2.000,1.0
31006,21/9/2010,09:24:00,1.432,0.280,237.490,6.000,0.000,1.000,18.0
31007,9/1/2009,04:32:00,1.466,0.054,246.910,5.800,0.000,0.000,19.0
31008,7/4/2009,22:03:00,1.342,0.084,243.790,5.400,1.000,2.000,0.0
31009,7/6/2010,22:25:00,0.766,0.218,242.150,3.200,0.000,0.000,1.0
31010,23/6/2010,15:02:00,0.406,0.338,239.750,2.200,0.000,2.000,1.0
31011,27/9/2007,13:20:00,0.300,0.088,240.550,1.200,0.000,0.000,0.0
31012,14/1/2007,00:20:00,2.420,0.354,239.950,10.600,0.000,1.000,0.0
31013,12/9/2009,12:31:00,2.698,0.294,239.060,11.200,39.000,0.000,1.0
31014,1/2/2008,06:43:00,0.428,0.106,243.210,1.800,0.000,0.000,0.0
31015,21/12/2007,14:23:00,3.058,0.448,241.070,13.000,0.000,0.000,18.0
31016,16/12/2008,05:25:00,0.382,0.110,246.890,1.600,0.000,0.000,0.0
31017,22/11/2007,06:12:00,0.398,0.214,244.870,1.800,0.000,0.000,0.0
31018,8/2/2010,08:54:00,1.990,0.076,239.080,8.200,0.000,0.000,18.0
31019,28/5/2008,17:22:00,0.332,0.260,242.010,1.600,0.000,1.000,1.0
31020,8/2/2007,17:53:00,1.552,0.000,238.530,6.400,0.000,0.000,17.0
31021,17/6/2010,13:16:00,1.994,0.000,238.970,8.200,0.000,0.000,19.0
31022,4/5/2009,21:47:00,3.068,0.000,241.560,12.600,1.000,0.000,18.0
31023,14/1/2008,19:40:00,3.292,0.250,230.470,14.200,36.000,0.000,0.0
31024,17/7/2010,08:27:00,0.434,0.318,241.310,2.200,0.000,1.000,0.0
31025,23/5/2010,19:10:00,0.530,0.200,238.870,2.400,0.000,2.000,1.0
31026,21/12/2008,07:18:00,0.336,0.124,242.140,1.400,0.000,1.000,0.0
31027,20/12/2006,07:23:00,1.204,0.286,244.420,5.200,0.000,1.000,0.0
31028,8/7/2009,18:44:00,0.188,0.000,240.790,0.800,0.000,0.000,1.0
31029,25/4/2010,06:07:00,0.486,0.338,242.240,2.400,0.000,1.000,0.0
31030,28/3/2008,17:58:00,0.610,0.186,240.640,2.800,0.000,0.000,0.0
31031,22/8/2010,22:10:00,1.152,0.188,241.290,5.000,0.000,0.000,0.0
31032,11/12/2009,08:45:00,2.596,0.094,244.000,10.600,0.000,0.000,19.0
31033,13/4/2008,12:58:00,0.262,0.000,244.320,1.000,0.000,0.000,1.0
31034,12/3/2010,20:48:00,0.774,0.096,243.250,3.200,0.000,0.000,1.0
31035,17/10/2007,05:19:00,0.392,0.176,241.380,1.800,0.000,0.000,0.0
31036,12/9/2008,23:25:00,1.020,0.126,243.440,4.200,0.000,0.000,0.0
31037,29/7/2008,13:36:00,0.354,0.000,241.810,1.800,0.000,0.000,0.0
31038,7/6/2007,12:14:00,0.180,0.000,231.960,0.800,0.000,0.000,0.0
31039,20/10/2008,17:44:00,0.506,0.000,238.360,2.200,0.000,0.000,1.0
31040,26/7/2007,18:29:00,0.400,0.102,235.840,2.000,0.000,0.000,0.0
31041,18/11/2007,03:37:00,0.338,0.102,242.850,1.400,0.000,1.000,0.0
31042,11/6/2010,20:10:00,0.566,0.372,241.800,2.800,1.000,0.000,1.0
31043,25/3/2009,02:00:00,0.224,0.000,245.090,1.000,0.000,0.000,0.0
31044,5/2/2010,19:45:00,2.792,0.228,237.120,11.800,0.000,0.000,18.0
31045,4/9/2008,16:03:00,0.436,0.050,235.220,2.200,0.000,0.000,0.0
31046,8/8/2008,05:34:00,0.184,0.156,237.970,1.000,0.000,2.000,0.0
31047,26/6/2008,03:38:00,0.322,0.232,240.560,1.600,0.000,1.000,1.0
31048,19/6/2009,03:18:00,0.148,0.000,243.390,0.600,0.000,0.000,0.0
31049,3/8/2008,16:37:00,0.240,0.124,238.130,1.000,0.000,0.000,0.0
31050,12/10/2008,04:57:00,0.750,0.186,241.400,3.400,0.000,0.000,6.0
31051,25/10/2007,00:43:00,0.214,0.000,244.170,0.800,0.000,0.000,0.0
31052,26/5/2010,06:12:00,0.336,0.226,240.800,1.600,0.000,0.000,1.0
31053,8/5/2009,14:26:00,2.016,0.000,242.510,8.400,2.000,0.000,19.0
31054,22/9/2010,23:10:00,0.310,0.078,242.530,1.400,0.000,0.000,0.0
31055,4/2/2008,14:36:00,0.292,0.078,242.190,1.200,0.000,0.000,0.0
31056,11/4/2009,19:34:00,4.968,0.286,236.660,21.000,38.000,0.000,18.0
31057,9/2/2009,19:51:00,3.688,0.290,239.420,15.400,0.000,0.000,18.0
31058,13/4/2009,06:26:00,0.404,0.114,240.600,1.800,0.000,1.000,1.0
31059,18/7/2009,20:40:00,1.426,0.068,242.610,5.800,0.000,0.000,19.0
31060,11/10/2008,05:45:00,1.404,0.096,239.480,5.800,0.000,0.000,19.0
31061,27/2/2010,02:46:00,0.444,0.204,242.670,2.000,0.000,1.000,1.0
31062,21/3/2007,18:45:00,0.390,0.112,239.720,1.800,0.000,0.000,0.0
31063,4/1/2010,10:50:00,1.420,0.000,246.100,5.800,0.000,0.000,19.0
31064,9/4/2009,03:49:00,0.356,0.124,243.600,1.600,0.000,0.000,1.0
31065,18/4/2009,05:35:00,0.516,0.246,243.810,2.400,0.000,2.000,1.0
31066,11/1/2008,22:21:00,2.152,0.070,238.620,9.000,1.000,0.000,17.0
31067,10/5/2008,16:16:00,2.788,0.448,238.390,12.600,19.000,0.000,18.0
31068,17/9/2010,10:22:00,0.140,0.000,237.080,0.600,0.000,0.000,1.0
31069,26/3/2009,17:29:00,0.514,0.000,244.550,2.200,0.000,0.000,0.0
31070,3/10/2008,13:38:00,0.316,0.072,240.830,1.200,0.000,0.000,0.0
31071,1/8/2010,15:10:00,0.244,0.108,240.450,1.000,0.000,2.000,1.0
31072,25/4/2010,17:50:00,0.346,0.102,238.090,1.400,0.000,0.000,1.0
31073,20/12/2007,06:39:00,1.314,0.050,243.860,5.400,0.000,0.000,18.0
31074,27/3/2010,21:08:00,1.156,0.124,242.900,4.800,0.000,1.000,1.0
31075,25/10/2008,09:16:00,1.840,0.000,240.080,7.600,0.000,0.000,18.0
31076,4/4/2010,10:32:00,1.780,0.336,236.070,7.600,0.000,1.000,18.0
31077,5/7/2007,15:28:00,0.556,0.304,241.620,2.600,0.000,2.000,0.0
31078,5/8/2009,10:19:00,0.360,0.300,244.120,2.000,0.000,0.000,1.0
31079,17/8/2007,17:42:00,0.138,0.050,240.560,0.600,0.000,0.000,0.0
31080,17/5/2010,05:12:00,0.372,0.102,241.910,1.600,0.000,0.000,0.0
31081,6/4/2010,21:30:00,1.848,0.062,239.420,7.600,1.000,1.000,1.0
31082,7/3/2009,09:12:00,1.324,0.062,238.110,5.600,0.000,0.000,18.0
31083,9/3/2010,18:31:00,0.776,0.078,238.310,3.200,0.000,1.000,0.0
31084,21/6/2010,00:35:00,0.206,0.000,245.400,1.000,0.000,0.000,1.0
31085,7/7/2007,02:16:00,0.306,0.228,240.520,1.600,0.000,1.000,0.0
31086,17/3/2010,04:45:00,0.272,0.000,242.620,1.000,0.000,0.000,1.0
31087,31/12/2007,22:42:00,1.630,0.086,240.760,6.600,0.000,1.000,18.0
31088,29/8/2010,18:31:00,0.284,0.108,240.950,1.200,0.000,0.000,1.0
31089,31/10/2008,03:41:00,0.202,0.062,242.570,0.800,0.000,0.000,0.0
31090,20/3/2007,08:40:00,3.216,0.000,234.690,13.600,0.000,0.000,17.0
31091,30/3/2007,15:45:00,0.308,0.118,244.650,1.400,0.000,0.000,0.0
31092,27/12/2008,02:18:00,2.542,0.088,246.260,10.200,0.000,0.000,18.0
31093,14/7/2008,21:10:00,0.502,0.336,240.840,2.600,0.000,1.000,0.0
31094,3/3/2009,00:01:00,0.264,0.048,243.930,1.200,0.000,0.000,0.0
31095,22/8/2007,05:07:00,0.204,0.136,240.930,1.000,0.000,0.000,0.0
31096,17/10/2010,16:03:00,0.408,0.064,244.200,1.600,0.000,0.000,1.0
31097,16/9/2007,19:22:00,3.022,0.200,231.070,13.200,38.000,0.000,0.0
